Molecule ChEMBL ID	Smiles	Standard Type	Standard Relation	Standard Value	Standard Unit
CHEMBL4204713	Cc1cc(Cl)cc(C)c1Oc1cnc(N)c(Nc2ccc(C#N)cc2)c1	IC50	=	310.0	nM
CHEMBL1171516	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3)CC2)ncc1Br	IC50	=	334.0	nM
CHEMBL4584556	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2c1CSC2	IC50	=	410.0	nM
CHEMBL4546225	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)nc2c1CSC2	IC50	=	129.0	nM
CHEMBL4464437	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2c1CCC2	IC50	=	73.0	nM
CHEMBL4470380	Cn1c(=O)[nH]c2cccc(Oc3cc(Cl)cc(C#N)c3)c21	IC50	=	29.0	nM
CHEMBL37628	CCN1c2ncccc2C(=O)Nc2c(C)ccnc21	IC50	=	35.0	nM
CHEMBL4218333	Cc1cc(C)cc(S(=O)(=O)n2c(SCC(=O)Nc3ccc(S(C)(=O)=O)cc3)nc3ccccc32)c1	IC50	=	47.0	nM
CHEMBL193952	Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O	IC50	=	320.0	nM
CHEMBL1766225	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCCC3)[nH]c3ccc(Cl)cc23)c1	IC50	=	80.0	nM
CHEMBL1766219	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCN3CCOCC3)[nH]c3ccc([N+](=O)[O-])cc23)c1	IC50	=	150.0	nM
CHEMBL1766227	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCCC3)[nH]c3ccc([N+](=O)[O-])cc23)c1	IC50	=	280.0	nM
CHEMBL1761478	CCOCn1c(C(=O)c2cc(C)cc(C)c2)c(CC)c(=O)n(O)c1=O	IC50	=	500.0	nM
CHEMBL1766228	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCCC3)[nH]c3ccc(Cl)c(F)c23)c1	IC50	=	158.0	nM
CHEMBL4557661	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)nc2c1COC2	IC50	=	77.0	nM
CHEMBL4450185	CCn1c(=O)[nH]c2cccc(Oc3cc(Cl)cc(C#N)c3)c21	IC50	=	126.0	nM
CHEMBL3358169	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NN(C)c3ccccc3)[nH]c3ccc(Cl)cc23)c1	IC50	=	234.0	nM
CHEMBL3358173	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCc3cccs3)[nH]c3ccc(Cl)cc23)c1	IC50	=	42.0	nM
CHEMBL56135	Cc1cc(Br)cc(S(=O)(=O)c2cccc(N)c2C#N)c1	IC50	=	3.02	nM
CHEMBL3415134	Cc1cccc(C)c1Oc1nc(Nc2ccc(C#N)cc2)cn2ccnc12	IC50	=	820.0	nM
CHEMBL3338538	C=CCNC(=O)c1cnc(Nc2ccc(C#N)cc2)cc1Oc1c(C)cc(C)cc1C	IC50	=	170.0	nM
CHEMBL2407286	O=C(NCc1ccc(O)c(O)c1)C1C(=O)N(O)C(=O)c2ccccc21	IC50	=	900.0	nM
CHEMBL2407283	COc1ccc(CNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)c(OC)c1	IC50	=	630.0	nM
CHEMBL4594064	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2c1SCC2	IC50	=	66.0	nM
CHEMBL4469840	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(N)cc3)CC2)nc2c1CSC2	IC50	=	115.0	nM
CHEMBL3347299	Cc1[nH]c(=O)c(Cl)c(Oc2cc(Cl)cc(C#N)c2)c1CCOc1ccccc1	IC50	=	6.0	nM
CHEMBL36985	O=C(O[C@@H]1C[C@](OC(=O)c2cc(O)c(O)c(O)c2)(C(=O)O)C[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	IC50	=	800.0	nM
CHEMBL4476506	Cc1cc(-c2ccc(C#N)cc2)ccc1Oc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	5.5	nM
CHEMBL3347413	N#Cc1cc(Cl)cc(Oc2cc(CCc3cccnc3)[nH]c(=O)c2Cl)c1	IC50	=	22.0	nM
CHEMBL72652	Cc1cc(Br)cc(C)c1Sc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	174.0	nM
CHEMBL4068998	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)Nc3ccnc(C#N)c3)[nH]c3ccc(Cl)cc23)c1	IC50	=	23.0	nM
CHEMBL177978	Cc1cc(C)cc(Cc2c(CC(C)C)c(C)[nH]c(=O)c2N(C)C)c1	IC50	=	50.0	nM
CHEMBL560259	Cc1cc(C)cc(C(=O)c2c(C(C)C)c(=O)[nH]c(=O)n2CCC2=CCCC2)c1	IC50	=	223.0	nM
CHEMBL177275	CCc1c(C)[nH]c(=O)c(N(C)CCOC)c1Cc1cccc(C)c1	IC50	=	1.0	nM
CHEMBL3414865	O=C1Cc2cc(Cc3ccc(-c4ccccc4)cc3)ccc2C(=O)N1O	IC50	=	700.0	nM
CHEMBL180008	CCc1c(C)[nH]c(=O)c(N(C)CC#N)c1Cc1cccc(C)c1	IC50	=	4.0	nM
CHEMBL562602	CCc1c(C(=O)c2cc(C)cc(C)c2)n(CCC2CCCC2)c(=O)[nH]c1=O	IC50	=	119.0	nM
CHEMBL4225783	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc2c1ccn2COC(=O)OC(C)C	IC50	=	264.0	nM
CHEMBL4529500	CC1O[C@](C#CC2CC2)(C(F)(F)F)c2cc(Cl)ccc2NC1=O	IC50	=	82.0	nM
CHEMBL175534	CCc1c(C)[nH]c(=O)c(N(CC)CC)c1Cc1cc(C)cc(C)c1	IC50	=	16.0	nM
CHEMBL1689320	CCC1=C(Sc2ccccc2)C(COCc2ccc(C)cc2)C(=S)NC1=O	IC50	=	422.0	nM
CHEMBL1689315	CCOCC1C(=S)NC(=O)C(CC)=C1Sc1ccccc1	IC50	=	137.0	nM
CHEMBL3618303	N#Cc1ccc(Nc2nccc(NCc3ccccc3Cl)n2)cc1	IC50	=	24.0	nM
CHEMBL3618306	N#Cc1ccc(Nc2nccc(NCc3ccccc3Br)n2)cc1	IC50	=	71.0	nM
CHEMBL485871	CC(C)=CN1Cc2c(Br)ccc3[nH]c(=O)n(c23)C[C@@H]1C	IC50	=	47.42	nM
CHEMBL511097	CC(C)=CN1Cc2c(C)ccc3[nH]c(=S)n(c23)C[C@@H]1C	IC50	=	13.65	nM
CHEMBL1270035	Cc1cccc(-c2ccoc2)c1Nc1nc(O)nc(N(C)Cc2ccc3occc3c2)n1	IC50	=	80.0	nM
CHEMBL129144	CCc1c(C)[nH]c(=O)c(NC(C)=O)c1Cc1cc(C)cc(C)c1	IC50	=	398.0	nM
CHEMBL175823	CCc1[nH]c(=O)c(N(C)C)c(Cc2cc(C)cc(C)c2)c1C	IC50	=	10.0	nM
CHEMBL389237	CO/N=C(\Cl)CCC/C=C(\c1cc(C)c(OC)c(/C(Cl)=N/OC)c1)c1cc(C)c2oc(=O)n(C)c2c1	IC50	=	600.0	nM
CHEMBL1802251	Cc1cc(O)c(=O)c(O)c2c1C[C@@H](C(C)(O)CS(=O)(=O)c1ccccc1)CC2	IC50	=	510.0	nM
CHEMBL232178	CC(C)(C)c1ccc(-n2nnnc2SCC(=O)Nc2ccc(C(=O)O)cc2Cl)c(Cl)c1	IC50	=	5.0	nM
CHEMBL174339	CCNc1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O	IC50	=	16.0	nM
CHEMBL368039	CCc1c(C)[nH]c(=O)c(N(C)CCOC)c1Cc1cc(C)cc(C)c1	IC50	=	2.0	nM
CHEMBL177709	CCc1c(C)[nH]c(=O)c(N(C)C(C)COC)c1Cc1cc(C)cc(C)c1	IC50	=	6.0	nM
CHEMBL3263465	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCc3ccc([N+](=O)[O-])cc3)[nH]c3ccc(Cl)cc23)c1	IC50	=	50.0	nM
CHEMBL240416	COc1ccc(OC)c(CCNC(=S)Nc2ccc(Br)cn2)c1	IC50	=	28.0	nM
CHEMBL1766233	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCc3ccccc3)[nH]c3ccc(Cl)cc23)c1	IC50	=	77.0	nM
CHEMBL1766235	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCc3ccccc3)[nH]c3ccc([N+](=O)[O-])cc23)c1	IC50	=	60.0	nM
CHEMBL1766209	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCN3CCCC3)[nH]c3ccc(Cl)cc23)c1	IC50	=	12.0	nM
CHEMBL506852	Cc1cc(C)cc(Cn2c(=S)[nH]c3ccc(Cl)cc32)c1	IC50	=	46.0	nM
CHEMBL436546	CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O	IC50	=	20.0	nM
CHEMBL4174712	Cc1cc(-c2ccc(C#N)cc2)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	14.0	nM
CHEMBL3618304	N#Cc1ccc(Nc2nccc(NCc3cccc(Cl)c3)n2)cc1	IC50	=	18.0	nM
CHEMBL231274	COc1c(C)cc(/C(=C\CCCc2nnc(C)o2)c2cccc(C#N)c2)cc1C(=O)SC	IC50	=	520.0	nM
CHEMBL3263468	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)c3ccccc3)[nH]c3ccc(Cl)cc23)c1	IC50	=	70.0	nM
CHEMBL293961	Cc1cccc2c1nc(-c1c(F)cccc1F)n2Cc1c(F)cccc1F	IC50	=	200.0	nM
CHEMBL2147025	Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c(-c3ccccn3)c2Cl)c1	IC50	=	3.0	nM
CHEMBL3902236	COc1cc(Oc2c(C)cc(C#N)cc2C)cc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)n1	IC50	=	175.0	nM
CHEMBL2397556	CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4cnc(-c5cnn(C)c5)cc4c32)CCO1	IC50	=	7.7	nM
CHEMBL2397573	CNc1ccc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)nc1	IC50	=	5.9	nM
CHEMBL2397584	CNc1ccc(-c2nc(=O)n(CCC3CCOCC3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1	IC50	=	3.9	nM
CHEMBL4091742	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)N[C@H](C)C(=O)NCc3ccco3)[nH]c3ccc(Cl)cc23)c1	IC50	=	276.0	nM
CHEMBL3358166	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)c3ccccn3)[nH]c3ccc(Cl)cc23)c1	IC50	=	64.0	nM
CHEMBL3099595	Cc1cc(C#CCCCCCCCC(=O)NCc2cn([C@H]3C[C@H](O)[C@@H](CO[PH](=O)O)O3)c(=O)[nH]c2=O)cc(C)c1Oc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	4.3	nM
CHEMBL3623094	Cc1cc(C#N)cc(C)c1Oc1ccnc(S(=O)(=O)CC(=O)Nc2cccc(F)c2)n1	IC50	=	220.0	nM
CHEMBL16755	O=C1Cc2ccccc2C(=O)N1O	IC50	=	500.0	nM
CHEMBL2397571	CC[C@H]1C[C@H](n2c(=O)nc(-c3ccc(NC)nc3)c3oc4ncc(-c5cnn(C)c5)cc4c32)CCO1	IC50	=	13.0	nM
CHEMBL3754322	C[C@@H]1O[C@](/C=C/C2CC2)(C(F)(F)F)c2cc(Cl)ccc2NC1=O	IC50	=	46.0	nM
CHEMBL489586	N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4nc(N)ccc34)ccc2Cl)c1	IC50	=	0.39	nM
CHEMBL1258930	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(S(C)(=O)=O)c3)CC2)ncc1Br	IC50	=	42.0	nM
CHEMBL3358167	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)c3cccnc3)[nH]c3ccc(Cl)cc23)c1	IC50	=	20.0	nM
CHEMBL293989	N#Cc1c(N)cccc1S(=O)(=O)c1cccc(Br)c1	IC50	=	199.53	nM
CHEMBL1078057	NS(=O)(=O)c1ccc(NC(=O)CCC(=O)N2CCCc3cc(Cl)cc(Cl)c32)c(Cl)c1	IC50	=	194.0	nM
CHEMBL3347281	N#Cc1cc(Cl)cc(Oc2c(F)c(CCc3ccncc3)[nH]c(=O)c2Br)c1	IC50	=	2.0	nM
CHEMBL571987	CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1	IC50	=	118.0	nM
CHEMBL4461473	Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)nn(COP(=O)(O)O)c1=O	IC50	=	930.0	nM
CHEMBL1077725	O=C(CSC(=O)N1CCCc2cc(Cl)cc(Cl)c21)Nc1ccccc1Cl	IC50	=	175.0	nM
CHEMBL1535664	CC(C)(C)N(Cc1ccccc1)C(=O)COC(=O)c1ccc([N+](=O)[O-])o1	IC50	=	900.0	nM
CHEMBL4163356	Cc1cc(-c2cccc(C#N)c2)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	11.0	nM
CHEMBL600615	Cc1ccc(S(=O)(=O)n2c(=S)[nH]c3ccc(Cl)cc32)cc1C	IC50	=	6.0	nM
CHEMBL1766237	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCn3cccc3)[nH]c3ccc(Cl)cc23)c1	IC50	=	14.0	nM
CHEMBL3114034	Cc1cc(C)cc(S(=O)(=O)n2c(SCC(=O)Nc3ccccc3Br)nc3ccccc32)c1	IC50	=	180.0	nM
CHEMBL2407284	O=C(NCc1ccc(O)cc1O)C1C(=O)N(O)C(=O)c2ccccc21	IC50	=	520.0	nM
CHEMBL1169982	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3Cl)CC2)ncc1Br	IC50	=	131.0	nM
CHEMBL1766223	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCc3ccccc3)[nH]c3ccc([N+](=O)[O-])cc23)c1	IC50	=	17.0	nM
CHEMBL3347310	N#Cc1cc(Cl)cc(Oc2cc(CC(=O)N3CCc4ccccc4C3)[nH]c(=O)c2Cl)c1	IC50	=	30.0	nM
CHEMBL3621392	Cc1cc(C#N)cc(C)c1Oc1ccnc(S(=O)(=O)CC(=O)Nc2ccc(C#N)cc2)n1	IC50	=	65.0	nM
CHEMBL4160951	Cc1ccccc1-c1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1	IC50	=	18.0	nM
CHEMBL70517	Cc1cc(C#N)cc(C)c1Nc1nc(Nc2ccc(C#N)cc2)ncc1Br	IC50	=	37.0	nM
CHEMBL4435214	Cc1cc(C)c(Oc2nc(N)nc(Nc3ccc(CN4CCOCC4)cc3)n2)c(C)c1	IC50	=	446.68	nM
CHEMBL3621611	N/N=C(\N)N1Nc2onc(-c3ccccc3)c2C1c1ccc(Cl)cc1	IC50	=	0.018	nM
CHEMBL55199	COc1cccc(S(=O)(=O)c2cccc(N)c2C#N)c1	IC50	=	602.56	nM
CHEMBL4576965	Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NS(C)(=O)=O)CC3)cc2)n1	IC50	=	75.86	nM
CHEMBL1923492	N#C/C=C/c1cc(F)cc(Oc2ccc(F)cc2OCCn2ccc(=O)[nH]c2=O)c1	IC50	=	2.2	nM
CHEMBL3342966	N#C/C=C/c1cc(Cl)cc(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)c1	IC50	=	3.3	nM
CHEMBL4074852	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)N[C@@H](C)C(=O)NCc3ccncc3)[nH]c3ccc(Cl)cc23)c1	IC50	=	506.0	nM
CHEMBL367745	CCc1c(C)[nH]c(=O)c(N(C)CCCCCO)c1Cc1cccc(C)c1	IC50	=	10.0	nM
CHEMBL1689307	CC1=C(Sc2cccc(O)c2)C(COCCO)C(=O)NC1=O	IC50	=	6.9	nM
CHEMBL1689323	CCOCC1C(=O)NC(=O)C(CC)=C1Sc1cc(Cl)cc(Cl)c1	IC50	=	597.0	nM
CHEMBL443879	Cc1cc(C)cc(Cn2c(=O)[nH]c3ccc(C(F)(F)F)cc32)c1	IC50	=	280.0	nM
CHEMBL1689316	CCOCC1C(=O)NC(=O)C(CC)=C1Sc1cc(C)cc(C)c1	IC50	=	210.0	nM
CHEMBL3397653	Cc1cnc(Nc2ccc(C#N)cc2)nc1OCC(=O)Nc1ccccc1Cl	IC50	=	46.0	nM
CHEMBL232576	O=C(CSc1nnnn1-c1ccc(C2CC2)cc1Cl)Nc1ccc(C#CCCO)cc1Cl	IC50	=	2.0	nM
CHEMBL243536	Cc1cc(C)cc(Cc2c(C(C)C)c(=O)[nH]c(=O)n2COCc2ccc(C(=O)/C=C(\O)C(=O)O)cc2)c1	IC50	=	9.2	nM
CHEMBL379722	Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2ccc(S(N)(=O)=O)cc2Cl)c(C)c1	IC50	=	4.05	nM
CHEMBL255689	N#Cc1cc(Cl)cc(Oc2cc(Cl)cc(OCC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)c2)c1	IC50	=	2.11	nM
CHEMBL500695	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[C@H]1O[C@H](CS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC.[Na+]	IC50	=	24.0	nM
CHEMBL3325515	CCOC(=O)c1[nH]c2ccc(Cl)cc2c1C(OC)c1ccccc1	IC50	=	16.0	nM
CHEMBL3621386	Cc1cc(C#N)cc(C)c1Oc1ccnc(S(=O)(=O)CC(=O)Nc2cccc(Cl)c2)n1	IC50	=	978.0	nM
CHEMBL3608737	CN1C(=O)c2cccn2S(=O)(=O)c2cc(Cl)ccc21	IC50	=	500.0	nM
CHEMBL4474372	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2c1SCC2	IC50	=	74.0	nM
CHEMBL317356	S=C(NCCc1ccccc1)Nc1ccc(Br)cn1	IC50	=	15.0	nM
CHEMBL4543868	CCCn1c(=O)[nH]c2cccc(Oc3cc(Cl)cc(C#N)c3)c21	IC50	=	50.0	nM
CHEMBL4283721	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1SCC(=O)NCC1CC1	IC50	=	13.0	nM
CHEMBL3236847	CC(O)(c1cccc(F)c1)c1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	630.0	nM
CHEMBL483480	CC(C)=CN1[C@H](C)Cn2c(=O)[nH]c3cc(Cl)cc(c32)[C@H]1C	IC50	=	229.09	nM
CHEMBL2397404	O=c1[nH]c(-c2ccc(O)c(O)c2)nc2sc3c(c12)CCCCC3	IC50	=	290.0	nM
CHEMBL1078056	NS(=O)(=O)c1ccc(NC(=O)COC(=O)N2CCCc3cc(Cl)cc(Cl)c32)c(Cl)c1	IC50	=	116.0	nM
CHEMBL1078846	O=C(CSC(=O)N1CCCc2cc(Cl)cc(Cl)c21)Nc1ccc(C(=O)NCc2ccccc2)cc1Cl	IC50	=	2.0	nM
CHEMBL54318	Cc1cc(C)cc([S+]([O-])c2cccc(N)c2C#N)c1	IC50	=	501.19	nM
CHEMBL3290943	O=c1nc(NCc2ccc(-c3ccncc3)cc2)c2cccnc2n1O	IC50	=	16.0	nM
CHEMBL55187	COc1cc(C)cc(S(=O)(=O)c2cccc(N)c2C#N)c1	IC50	=	10.0	nM
CHEMBL3618319	Cc1ccc(CNc2ccnc(Nc3ccc(C#N)cc3)n2)cc1C	IC50	=	9.0	nM
CHEMBL1170387	Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3Cl)CC2)n1	IC50	=	263.0	nM
CHEMBL2159012	NC(=O)C(CNC(=O)c1ccc(C[n+]2c(-c3ccccc3)c3cc(N)ccc3c3ccc(N)cc32)cc1)NC(=O)CCCCCNC(=O)[C@@H](N)CCCCNC(=O)c1ccc(C[n+]2c(-c3ccccc3)c3cc(N)ccc3c3ccc(N)cc32)cc1	IC50	=	30.7	nM
CHEMBL2397578	Cn1cc(-c2cnc3oc4c(-c5ccc(=O)[nH]c5)nc(=O)n(CCC5CCCO5)c4c3c2)cn1	IC50	=	41.0	nM
CHEMBL2397552	Cn1cc(-c2cnc3oc4c(-c5ccn(C)n5)nc(=O)n(CCC5CCCO5)c4c3c2)cn1	IC50	=	130.0	nM
CHEMBL1170018	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(Cl)cc3)CC2)ncc1Br	IC50	=	793.0	nM
CHEMBL4529463	CC1(C)CC(=O)c2c(nc3c(c(C#N)cn3Cc3ccccc3)c2-c2ccccc2)C1	IC50	=	960.0	nM
CHEMBL1271460	Cc1cccc(-c2ccccc2)c1Nc1nc(O)nc(N(C)Cc2ccc3occc3c2)n1	IC50	=	83.0	nM
CHEMBL3621603	NC(=S)N1Nc2onc(-c3ccccc3)c2C1c1ccc(Cl)cc1	IC50	=	0.037	nM
CHEMBL2397277	Cc1sc2nc(-c3ccc(O)cc3)[nH]c(=O)c2c1C	IC50	=	790.0	nM
CHEMBL1257545	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl	IC50	=	203.0	nM
CHEMBL231470	COC(=O)CCC/C=C(\c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c2onc(OC)c2c1	IC50	=	910.0	nM
CHEMBL294840	COC(=O)CCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1	IC50	=	300.0	nM
CHEMBL360957	CCc1c(C)[nH]c(=O)c(-n2cccc2)c1Cc1cc(C)cc(C)c1	IC50	=	12.6	nM
CHEMBL4228883	Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(NCCN2CCOCC2)nc(Nc2ccc(C#N)cc2)n1	IC50	=	140.0	nM
CHEMBL4227662	COC(Nc1cc(Oc2c(C)cc(/C=C/C#N)cc2C)nc(Nc2ccc(C#N)cc2)n1)OC	IC50	=	500.0	nM
CHEMBL4227203	Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(NC2CC2)nc(Nc2ccc(C#N)cc2)n1	IC50	=	240.0	nM
CHEMBL178936	CCc1c(C)[nH]c(=O)c(N(C)CCCSC)c1Cc1cc(C)cc(C)c1	IC50	=	25.0	nM
CHEMBL3114041	Cc1cc(C)cc(S(=O)(=O)n2c(SCC(=O)Nc3ccc(C)cc3Cl)nc3ccccc32)c1	IC50	=	550.0	nM
CHEMBL3618313	COc1ccccc1CNc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	936.0	nM
CHEMBL1802249	CCS(=O)(=O)CC(C)(O)[C@H]1CCc2c(c(C)cc(O)c(=O)c2O)C1	IC50	=	240.0	nM
CHEMBL403409	N#Cc1cc(Cl)cc(Oc2cc(OCc3nc4cccc(Cl)c4o3)ccc2Cl)c1	IC50	=	0.59	nM
CHEMBL3397652	Cc1cnc(Nc2ccc(C#N)cc2)nc1OCC(=O)Nc1cccc(Cl)c1	IC50	=	160.0	nM
CHEMBL2147024	Cc1cc(C#N)ccc1-c1ccnc(NCc2cc(-c3ccccn3)[nH]n2)c1	IC50	=	84.0	nM
CHEMBL2147022	Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3nc(N)ccc23)c1	IC50	=	5.9	nM
CHEMBL512673	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(N)=O)[nH]c3ccc(Br)cc23)c1	IC50	=	26.0	nM
CHEMBL174340	CCCN(C)c1c(Cc2cc(C)cc(C)c2)c(CC)c(C)[nH]c1=O	IC50	=	16.0	nM
CHEMBL177563	CCc1c(C)[nH]c(=O)c(N(C)CC)c1Cc1cc(C)cc(C)c1	IC50	=	8.0	nM
CHEMBL4545416	Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NS(C)(=O)=O)CC3)cc2)n1	IC50	=	79.43	nM
CHEMBL3427057	Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(CC(=O)Nc3ccc(O)cc3)CC2)n1	IC50	=	102.0	nM
CHEMBL3414868	N#Cc1ccc(-c2ccc(Cc3ccc4c(c3)CC(=O)N(O)C4=O)cc2)cc1	IC50	=	300.0	nM
CHEMBL518989	CC(C)=CN1Cc2c(I)ccc3[nH]c(=S)n(c23)C[C@@H]1C	IC50	=	47.86	nM
CHEMBL483678	C#Cc1ccc2[nH]c(=O)n3c2c1CN(C=C(C)C)[C@@H](C)C3	IC50	=	436.52	nM
CHEMBL3621610	Cc1csc(N2Nc3onc(-c4ccccc4)c3C2c2ccc(Cl)cc2)n1	IC50	=	0.046	nM
CHEMBL520619	CC(C)=CN1Cc2cc(F)cc3[nH]c(=S)n(c23)C[C@@H]1C	IC50	=	25.0	nM
CHEMBL3973258	COc1cc(Oc2c(C)cc(C#N)cc2C)cc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)n1	IC50	=	113.0	nM
CHEMBL3759844	Cc1cc(C)c(Oc2cc(Cl)nc(Nc3ccc(C#N)cc3)c2)c(C)c1	IC50	=	248.0	nM
CHEMBL1170591	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3cccc(C#N)c3)CC2)ncc1Br	IC50	=	37.0	nM
CHEMBL550937	CC(C)c1ccc(O)c(=O)c(O)c1	IC50	=	260.0	nM
CHEMBL4463378	COc1cc2nc([S+]([O-])CC(=O)Nc3ccc(C#N)cc3)nc(Nc3c(C)cc(/C=C/C#N)cc3C)c2cc1OC	IC50	=	5.7	nM
CHEMBL4289735	COC(=O)CCSc1cnc(Nc2ccc(C#N)cc2)nc1Oc1c(C)cc(C#N)cc1C	IC50	=	13.0	nM
CHEMBL70442	Cc1cc(C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	34.0	nM
CHEMBL4214561	N#CC1(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CC(n2cnc3c(=O)[nH]c(N)nc32)CC1O	IC50	=	444.0	nM
CHEMBL601868	O=c1[nH]c2ccc(Cl)cc2n1S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	IC50	=	310.0	nM
CHEMBL3925524	Cc1cc(C)c(Oc2cc(Cl)nc(NC3CCN(Cc4ccc(S(N)(=O)=O)cc4)CC3)c2)c(C)c1	IC50	=	159.0	nM
CHEMBL549981	CCc1c(Sc2cc(C)cc(C)c2)n(CC2CCCCC2)c(=O)[nH]c1=O	IC50	=	152.0	nM
