frag_ref	frag	score
6ooy_A7M_frag1	3lp2_LP9_frag1	0.46835
6ooy_A7M_frag1	3lp2_LP9_frag2	0.47088
6ooy_A7M_frag1	3lp2_LP9_frag3	0.47138
6ooy_A7M_frag1	3lp2_LP9_frag4	0.44469
6ooy_A7M_frag1	3lp2_LP9_frag5	0.37985
6ooy_A7M_frag1	3lp2_LP9_frag6	0.37985
6ooy_A7M_frag1	3lp2_LP9_frag7	0.35989
6ooy_A7M_frag1	3lp2_LP9_frag8	0.35989
6ooy_A7M_frag1	3lp2_LP9_frag9	0.42593
6ooy_A7M_frag1	3lp2_LP9_frag10	0.42593
6ooy_A7M_frag1	3lp2_LP9_frag11	0.35331
6ooy_A7M_frag1	3lp2_LP9_frag12	0.35331
6ooy_A7M_frag1	3lp2_LP9_frag13	0.34422
6ooy_A7M_frag1	3lp2_LP9_frag14	0.34737
6ooy_A7M_frag1	3lp2_LP9_frag16	0.33112
6ooy_A7M_frag1	3e01_PZ2_frag1	0.52607
6ooy_A7M_frag1	3e01_PZ2_frag2	0.52607
6ooy_A7M_frag1	3e01_PZ2_frag3	0.45017
6ooy_A7M_frag1	3e01_PZ2_frag4	0.48746
6ooy_A7M_frag1	3e01_PZ2_frag5	0.43214
6ooy_A7M_frag1	3e01_PZ2_frag6	0.48746
6ooy_A7M_frag1	3e01_PZ2_frag7	0.3798
6ooy_A7M_frag1	3e01_PZ2_frag8	0.35858
6ooy_A7M_frag1	3e01_PZ2_frag9	0.39191
6ooy_A7M_frag1	3e01_PZ2_frag10	0.35302
6ooy_A7M_frag1	3e01_PZ2_frag11	0.34607
6ooy_A7M_frag1	3e01_PZ2_frag12	0.35302
6ooy_A7M_frag1	3e01_PZ2_frag13	0.34607
6ooy_A7M_frag1	3e01_PZ2_frag14	0.33092
6ooy_A7M_frag1	3e01_PZ2_frag15	0.33119
6ooy_A7M_frag1	3e01_PZ2_frag16	0.34607
6ooy_A7M_frag1	3e01_PZ2_frag17	0.3328
6ooy_A7M_frag1	1rt1_MKC_frag1	0.58861
6ooy_A7M_frag1	1rt1_MKC_frag2	0.58308
6ooy_A7M_frag1	1rt1_MKC_frag3	0.36044
6ooy_A7M_frag1	1rt1_MKC_frag4	0.37937
6ooy_A7M_frag1	1rt1_MKC_frag5	0.34215
6ooy_A7M_frag1	1rt1_MKC_frag6	0.33294
6ooy_A7M_frag1	3mee_T27_frag1	0.48206
6ooy_A7M_frag1	3mee_T27_frag2	0.48206
6ooy_A7M_frag1	3mee_T27_frag3	0.48206
6ooy_A7M_frag1	3mee_T27_frag4	0.48206
6ooy_A7M_frag1	3mee_T27_frag5	0.48355
6ooy_A7M_frag1	3mee_T27_frag6	0.48355
6ooy_A7M_frag1	3mee_T27_frag7	0.48355
6ooy_A7M_frag1	3mee_T27_frag8	0.42958
6ooy_A7M_frag1	3mee_T27_frag9	0.48355
6ooy_A7M_frag1	3mee_T27_frag10	0.41474
6ooy_A7M_frag1	3mee_T27_frag11	0.42958
6ooy_A7M_frag1	3mee_T27_frag12	0.38907
6ooy_A7M_frag1	3mee_T27_frag13	0.41474
6ooy_A7M_frag1	3mee_T27_frag14	0.38907
6ooy_A7M_frag1	3mee_T27_frag15	0.38907
6ooy_A7M_frag1	3mee_T27_frag16	0.37428
6ooy_A7M_frag1	3mee_T27_frag17	0.3907
6ooy_A7M_frag1	3mee_T27_frag18	0.38907
6ooy_A7M_frag1	3mee_T27_frag19	0.36611
6ooy_A7M_frag1	3mee_T27_frag20	0.3736
6ooy_A7M_frag1	3mee_T27_frag21	0.3907
6ooy_A7M_frag1	3mee_T27_frag22	0.37428
6ooy_A7M_frag1	3mee_T27_frag23	0.3736
6ooy_A7M_frag1	3mee_T27_frag24	0.36611
6ooy_A7M_frag1	3mee_T27_frag25	0.33091
6ooy_A7M_frag1	3mee_T27_frag26	0.33112
6ooy_A7M_frag1	3mee_T27_frag27	0.33328
6ooy_A7M_frag1	3mee_T27_frag28	0.33112
6ooy_A7M_frag1	1jkh_EFZ_frag1	0.51421
6ooy_A7M_frag1	1jkh_EFZ_frag2	0.47027
6ooy_A7M_frag1	1jkh_EFZ_frag3	0.42696
6ooy_A7M_frag1	1jkh_EFZ_frag4	0.51046
6ooy_A7M_frag1	1jkh_EFZ_frag5	0.45793
6ooy_A7M_frag1	1jkh_EFZ_frag6	0.41433
6ooy_A7M_frag1	1jkh_EFZ_frag7	0.33301
6ooy_A7M_frag1	1jkh_EFZ_frag8	0.35736
6ooy_A7M_frag1	1jkh_EFZ_frag9	0.3539
6ooy_A7M_frag1	1jkh_EFZ_frag10	0.33124
6ooy_A7M_frag1	2hny_NVP_frag1	0.50164
6ooy_A7M_frag1	2hny_NVP_frag2	0.48092
6ooy_A7M_frag1	2hny_NVP_frag3	0.33712
6ooy_A7M_frag1	2hny_NVP_frag4	0.33342
6ooy_A7M_frag1	2won_ZZE_frag1	0.58273
6ooy_A7M_frag1	2won_ZZE_frag2	0.57992
6ooy_A7M_frag1	2won_ZZE_frag3	0.5809
6ooy_A7M_frag1	2won_ZZE_frag4	0.5557
6ooy_A7M_frag1	2won_ZZE_frag5	0.53219
6ooy_A7M_frag1	2won_ZZE_frag6	0.38189
6ooy_A7M_frag1	2won_ZZE_frag7	0.38189
6ooy_A7M_frag1	2won_ZZE_frag8	0.37544
6ooy_A7M_frag1	2won_ZZE_frag9	0.37544
6ooy_A7M_frag1	2won_ZZE_frag10	0.35913
6ooy_A7M_frag1	2won_ZZE_frag11	0.35913
6ooy_A7M_frag1	2won_ZZE_frag12	0.36167
6ooy_A7M_frag1	2won_ZZE_frag13	0.34779
6ooy_A7M_frag1	2won_ZZE_frag14	0.33484
6ooy_A7M_frag1	2won_ZZE_frag15	0.33261
6ooy_A7M_frag1	1jlq_SBN_frag1	0.50031
6ooy_A7M_frag1	1jlq_SBN_frag2	0.50031
6ooy_A7M_frag1	1jlq_SBN_frag3	0.39517
6ooy_A7M_frag1	1jlq_SBN_frag4	0.37151
6ooy_A7M_frag1	1jlq_SBN_frag5	0.39517
6ooy_A7M_frag1	1jlq_SBN_frag6	0.39517
6ooy_A7M_frag1	1jlq_SBN_frag7	0.35884
6ooy_A7M_frag1	1jlq_SBN_frag8	0.39517
6ooy_A7M_frag1	1jlq_SBN_frag9	0.33092
6ooy_A7M_frag1	1jlq_SBN_frag10	0.33112
6ooy_A7M_frag1	1jlq_SBN_frag11	0.33151
6ooy_A7M_frag1	1jlq_SBN_frag12	0.33134
6ooy_A7M_frag1	1tkx_GWB_frag1	0.58769
6ooy_A7M_frag1	1tkx_GWB_frag2	0.54102
6ooy_A7M_frag1	1tkx_GWB_frag3	0.47873
6ooy_A7M_frag1	1tkx_GWB_frag4	0.34725
6ooy_A7M_frag1	1tkx_GWB_frag5	0.33301
6ooy_A7M_frag1	1tkx_GWB_frag6	0.34725
6ooy_A7M_frag1	1tkx_GWB_frag7	0.33091
6ooy_A7M_frag1	2opp_HBQ_frag1	0.54455
6ooy_A7M_frag1	2opp_HBQ_frag2	0.43877
6ooy_A7M_frag1	2opp_HBQ_frag3	0.3534
6ooy_A7M_frag1	2opp_HBQ_frag4	0.33604
6ooy_A7M_frag1	1lwe_NVP_frag1	0.50655
6ooy_A7M_frag1	1lwe_NVP_frag2	0.46189
6ooy_A7M_frag1	1lwe_NVP_frag3	0.34781
6ooy_A7M_frag1	1lwe_NVP_frag4	0.33134
6ooy_A7M_frag1	1jlf_NVP_frag1	0.51849
6ooy_A7M_frag1	1jlf_NVP_frag2	0.50335
6ooy_A7M_frag1	1jlf_NVP_frag3	0.34822
6ooy_A7M_frag1	1jlf_NVP_frag4	0.3378
6ooy_A7M_frag1	1tl3_H20_frag1	0.47184
6ooy_A7M_frag1	1tl3_H20_frag2	0.40468
6ooy_A7M_frag1	1tl3_H20_frag3	0.40468
6ooy_A7M_frag1	1tl3_H20_frag4	0.34454
6ooy_A7M_frag1	1tl3_H20_frag5	0.33573
6ooy_A7M_frag1	1tl3_H20_frag6	0.33483
6ooy_A7M_frag1	1tl3_H20_frag7	0.33092
6ooy_A7M_frag1	3lam_KRP_frag1	0.59667
6ooy_A7M_frag1	3lam_KRP_frag2	0.59667
6ooy_A7M_frag1	3lam_KRP_frag3	0.51754
6ooy_A7M_frag1	3lam_KRP_frag4	0.51754
6ooy_A7M_frag1	3lam_KRP_frag5	0.36835
6ooy_A7M_frag1	3lam_KRP_frag6	0.36835
6ooy_A7M_frag1	3lam_KRP_frag7	0.34912
6ooy_A7M_frag1	3lam_KRP_frag8	0.34912
6ooy_A7M_frag1	3lam_KRP_frag9	0.33402
6ooy_A7M_frag1	3lam_KRP_frag10	0.36452
6ooy_A7M_frag1	3lam_KRP_frag11	0.33092
6ooy_A7M_frag1	3lam_KRP_frag12	0.33092
6ooy_A7M_frag1	3lam_KRP_frag13	0.34415
6ooy_A7M_frag1	3t19_5MA_frag1	0.54047
6ooy_A7M_frag1	3t19_5MA_frag2	0.49388
6ooy_A7M_frag1	3t19_5MA_frag3	0.51498
6ooy_A7M_frag1	3t19_5MA_frag4	0.51498
6ooy_A7M_frag1	3t19_5MA_frag5	0.38552
6ooy_A7M_frag1	3t19_5MA_frag6	0.3735
6ooy_A7M_frag1	3t19_5MA_frag7	0.38552
6ooy_A7M_frag1	3t19_5MA_frag8	0.3735
6ooy_A7M_frag1	3t19_5MA_frag9	0.48465
6ooy_A7M_frag1	3t19_5MA_frag10	0.33994
6ooy_A7M_frag1	3t19_5MA_frag12	0.33253
6ooy_A7M_frag1	3dlg_GWE_frag1	0.55359
6ooy_A7M_frag1	3dlg_GWE_frag2	0.5565
6ooy_A7M_frag1	3dlg_GWE_frag3	0.54779
6ooy_A7M_frag1	3dlg_GWE_frag4	0.53791
6ooy_A7M_frag1	3dlg_GWE_frag5	0.58969
6ooy_A7M_frag1	3dlg_GWE_frag6	0.53489
6ooy_A7M_frag1	3dlg_GWE_frag7	0.58969
6ooy_A7M_frag1	3dlg_GWE_frag8	0.4999
6ooy_A7M_frag1	3dlg_GWE_frag9	0.52267
6ooy_A7M_frag1	3dlg_GWE_frag10	0.48686
6ooy_A7M_frag1	3dlg_GWE_frag11	0.52267
6ooy_A7M_frag1	3dlg_GWE_frag12	0.54066
6ooy_A7M_frag1	3dlg_GWE_frag13	0.46279
6ooy_A7M_frag1	3dlg_GWE_frag14	0.41914
6ooy_A7M_frag1	3dlg_GWE_frag15	0.37205
6ooy_A7M_frag1	3dlg_GWE_frag16	0.41914
6ooy_A7M_frag1	3dlg_GWE_frag17	0.43008
6ooy_A7M_frag1	3dlg_GWE_frag18	0.45565
6ooy_A7M_frag1	3dlg_GWE_frag19	0.35961
6ooy_A7M_frag1	3dlg_GWE_frag20	0.38685
6ooy_A7M_frag1	3dlg_GWE_frag21	0.36485
6ooy_A7M_frag1	3dlg_GWE_frag22	0.38685
6ooy_A7M_frag1	3dlg_GWE_frag23	0.35281
6ooy_A7M_frag1	3dlg_GWE_frag24	0.37342
6ooy_A7M_frag1	3dlg_GWE_frag25	0.33541
6ooy_A7M_frag1	3dlg_GWE_frag26	0.34961
6ooy_A7M_frag1	3dlg_GWE_frag27	0.33388
6ooy_A7M_frag1	3dlg_GWE_frag28	0.33267
6ooy_A7M_frag1	3dlg_GWE_frag29	0.33294
6ooy_A7M_frag1	1tl1_H18_frag1	0.59559
6ooy_A7M_frag1	1tl1_H18_frag2	0.5503
6ooy_A7M_frag1	1tl1_H18_frag3	0.51028
6ooy_A7M_frag1	1tl1_H18_frag4	0.37356
6ooy_A7M_frag1	1tl1_H18_frag5	0.35109
6ooy_A7M_frag1	1tl1_H18_frag6	0.33308
6ooy_A7M_frag1	1tl1_H18_frag7	0.34133
6ooy_A7M_frag1	1rt3_U05_frag1	0.50639
6ooy_A7M_frag1	1rt3_U05_frag2	0.47539
6ooy_A7M_frag1	1rt3_U05_frag3	0.33261
6ooy_A7M_frag1	1rt3_U05_frag4	0.33119
6ooy_A7M_frag1	1rt3_U05_frag5	0.33514
6ooy_A7M_frag1	2opr_HBQ_frag1	0.59422
6ooy_A7M_frag1	2opr_HBQ_frag2	0.48302
6ooy_A7M_frag1	2opr_HBQ_frag3	0.35445
6ooy_A7M_frag1	2opr_HBQ_frag4	0.33578
6ooy_A7M_frag1	1vrt_NVP_frag1	0.51311
6ooy_A7M_frag1	1vrt_NVP_frag2	0.48934
6ooy_A7M_frag1	1vrt_NVP_frag3	0.33712
6ooy_A7M_frag1	1vrt_NVP_frag4	0.33831
6ooy_A7M_frag1	2rf2_MRX_frag1	0.59362
6ooy_A7M_frag1	2rf2_MRX_frag2	0.58386
6ooy_A7M_frag1	2rf2_MRX_frag3	0.48137
6ooy_A7M_frag1	2rf2_MRX_frag4	0.43622
6ooy_A7M_frag1	2rf2_MRX_frag5	0.48137
6ooy_A7M_frag1	2rf2_MRX_frag6	0.43622
6ooy_A7M_frag1	2rf2_MRX_frag7	0.36167
6ooy_A7M_frag1	2rf2_MRX_frag8	0.36167
6ooy_A7M_frag1	2rf2_MRX_frag10	0.34826
6ooy_A7M_frag1	3i0r_RT3_frag1	0.53881
6ooy_A7M_frag1	3i0r_RT3_frag2	0.53046
6ooy_A7M_frag1	3i0r_RT3_frag3	0.52997
6ooy_A7M_frag1	3i0r_RT3_frag4	0.51574
6ooy_A7M_frag1	3i0r_RT3_frag5	0.46779
6ooy_A7M_frag1	3i0r_RT3_frag6	0.38324
6ooy_A7M_frag1	3i0r_RT3_frag7	0.38728
6ooy_A7M_frag1	3i0r_RT3_frag8	0.38677
6ooy_A7M_frag1	3i0r_RT3_frag9	0.35518
6ooy_A7M_frag1	3i0r_RT3_frag10	0.34039
6ooy_A7M_frag1	3i0r_RT3_frag11	0.3309
6ooy_A7M_frag1	3lp0_NVP_frag1	0.50223
6ooy_A7M_frag1	3lp0_NVP_frag2	0.48437
6ooy_A7M_frag1	3lp0_NVP_frag3	0.34503
6ooy_A7M_frag1	3lp0_NVP_frag4	0.33898
6ooy_A7M_frag1	3t1a_5MA_frag1	0.52754
6ooy_A7M_frag1	3t1a_5MA_frag2	0.49886
6ooy_A7M_frag1	3t1a_5MA_frag3	0.49282
6ooy_A7M_frag1	3t1a_5MA_frag4	0.49282
6ooy_A7M_frag1	3t1a_5MA_frag5	0.39064
6ooy_A7M_frag1	3t1a_5MA_frag6	0.36727
6ooy_A7M_frag1	3t1a_5MA_frag7	0.38834
6ooy_A7M_frag1	3t1a_5MA_frag8	0.36727
6ooy_A7M_frag1	3t1a_5MA_frag9	0.44588
6ooy_A7M_frag1	3t1a_5MA_frag10	0.34802
6ooy_A7M_frag1	3t1a_5MA_frag11	0.33092
6ooy_A7M_frag1	3t1a_5MA_frag12	0.33253
6ooy_A7M_frag1	4i7f_NVE_frag1	0.49458
6ooy_A7M_frag1	4i7f_NVE_frag2	0.55048
6ooy_A7M_frag1	4i7f_NVE_frag3	0.58023
6ooy_A7M_frag1	4i7f_NVE_frag4	0.54021
6ooy_A7M_frag1	4i7f_NVE_frag5	0.39769
6ooy_A7M_frag1	4i7f_NVE_frag6	0.45113
6ooy_A7M_frag1	4i7f_NVE_frag7	0.33503
6ooy_A7M_frag1	4i7f_NVE_frag8	0.35017
6ooy_A7M_frag1	4i7f_NVE_frag9	0.33475
6ooy_A7M_frag1	2ynh_EUR_frag1	0.52121
6ooy_A7M_frag1	2ynh_EUR_frag2	0.51851
6ooy_A7M_frag1	2ynh_EUR_frag3	0.54146
6ooy_A7M_frag1	2ynh_EUR_frag4	0.44794
6ooy_A7M_frag1	2ynh_EUR_frag5	0.44794
6ooy_A7M_frag1	2ynh_EUR_frag6	0.52689
6ooy_A7M_frag1	2ynh_EUR_frag7	0.38659
6ooy_A7M_frag1	2ynh_EUR_frag8	0.37811
6ooy_A7M_frag1	2ynh_EUR_frag9	0.38659
6ooy_A7M_frag1	2ynh_EUR_frag10	0.35833
6ooy_A7M_frag1	2ynh_EUR_frag11	0.35833
6ooy_A7M_frag1	2ynh_EUR_frag12	0.33397
6ooy_A7M_frag1	2ynh_EUR_frag13	0.34717
6ooy_A7M_frag1	2ynh_EUR_frag14	0.34717
6ooy_A7M_frag1	2ynh_EUR_frag15	0.34386
6ooy_A7M_frag1	2ynh_EUR_frag16	0.33118
6ooy_A7M_frag1	2ynh_EUR_frag17	0.33484
6ooy_A7M_frag1	3med_65B_frag1	0.51496
6ooy_A7M_frag1	3med_65B_frag2	0.51496
6ooy_A7M_frag1	3med_65B_frag3	0.51496
6ooy_A7M_frag1	3med_65B_frag4	0.51496
6ooy_A7M_frag1	3med_65B_frag5	0.50212
6ooy_A7M_frag1	3med_65B_frag6	0.50212
6ooy_A7M_frag1	3med_65B_frag7	0.50212
6ooy_A7M_frag1	3med_65B_frag8	0.48688
6ooy_A7M_frag1	3med_65B_frag9	0.50212
6ooy_A7M_frag1	3med_65B_frag10	0.45251
6ooy_A7M_frag1	3med_65B_frag11	0.48688
6ooy_A7M_frag1	3med_65B_frag12	0.45251
6ooy_A7M_frag1	3med_65B_frag13	0.3993
6ooy_A7M_frag1	3med_65B_frag14	0.3993
6ooy_A7M_frag1	3med_65B_frag15	0.37462
6ooy_A7M_frag1	3med_65B_frag16	0.37462
6ooy_A7M_frag1	3med_65B_frag17	0.4018
6ooy_A7M_frag1	3med_65B_frag18	0.39964
6ooy_A7M_frag1	3med_65B_frag19	0.4018
6ooy_A7M_frag1	3med_65B_frag20	0.40591
6ooy_A7M_frag1	3med_65B_frag21	0.39964
6ooy_A7M_frag1	3med_65B_frag22	0.40591
6ooy_A7M_frag1	3med_65B_frag23	0.40591
6ooy_A7M_frag1	3med_65B_frag24	0.40591
6ooy_A7M_frag1	3med_65B_frag25	0.33119
6ooy_A7M_frag1	3med_65B_frag26	0.33152
6ooy_A7M_frag1	3med_65B_frag27	0.33119
6ooy_A7M_frag1	3med_65B_frag28	0.33112
6ooy_A7M_frag1	3med_65B_frag29	0.33349
6ooy_A7M_frag1	1jlg_UC1_frag1	0.51646
6ooy_A7M_frag1	1jlg_UC1_frag2	0.49807
6ooy_A7M_frag1	1jlg_UC1_frag3	0.43861
6ooy_A7M_frag1	1jlg_UC1_frag4	0.44267
6ooy_A7M_frag1	1jlg_UC1_frag5	0.39325
6ooy_A7M_frag1	1jlg_UC1_frag6	0.4036
6ooy_A7M_frag1	1jlg_UC1_frag7	0.37003
6ooy_A7M_frag1	1jlg_UC1_frag8	0.37174
6ooy_A7M_frag1	1jlg_UC1_frag9	0.34097
6ooy_A7M_frag1	1jlg_UC1_frag10	0.3422
6ooy_A7M_frag1	1jlg_UC1_frag11	0.33112
6ooy_A7M_frag1	3lal_KRV_frag1	0.51923
6ooy_A7M_frag1	3lal_KRV_frag2	0.51923
6ooy_A7M_frag1	3lal_KRV_frag3	0.4902
6ooy_A7M_frag1	3lal_KRV_frag4	0.45085
6ooy_A7M_frag1	3lal_KRV_frag5	0.37121
6ooy_A7M_frag1	3lal_KRV_frag6	0.37121
6ooy_A7M_frag1	3lal_KRV_frag7	0.37121
6ooy_A7M_frag1	3lal_KRV_frag8	0.37121
6ooy_A7M_frag1	3lal_KRV_frag9	0.34436
6ooy_A7M_frag1	3lal_KRV_frag10	0.34872
6ooy_A7M_frag1	3lal_KRV_frag11	0.33119
6ooy_A7M_frag1	3lal_KRV_frag12	0.33092
6ooy_A7M_frag1	3lal_KRV_frag13	0.34294
6ooy_A7M_frag1	1fkp_NVP_frag1	0.47368
6ooy_A7M_frag1	1fkp_NVP_frag2	0.45634
6ooy_A7M_frag1	1fkp_NVP_frag3	0.33559
6ooy_A7M_frag1	1fkp_NVP_frag4	0.33394
6ooy_A7M_frag1	3m8p_65B_frag1	0.50032
6ooy_A7M_frag1	3m8p_65B_frag2	0.50032
6ooy_A7M_frag1	3m8p_65B_frag3	0.50033
6ooy_A7M_frag1	3m8p_65B_frag4	0.50033
6ooy_A7M_frag1	3m8p_65B_frag5	0.46563
6ooy_A7M_frag1	3m8p_65B_frag6	0.46754
6ooy_A7M_frag1	3m8p_65B_frag7	0.46563
6ooy_A7M_frag1	3m8p_65B_frag8	0.45804
6ooy_A7M_frag1	3m8p_65B_frag9	0.46754
6ooy_A7M_frag1	3m8p_65B_frag10	0.42514
6ooy_A7M_frag1	3m8p_65B_frag11	0.4468
6ooy_A7M_frag1	3m8p_65B_frag12	0.41214
6ooy_A7M_frag1	3m8p_65B_frag13	0.38691
6ooy_A7M_frag1	3m8p_65B_frag14	0.37525
6ooy_A7M_frag1	3m8p_65B_frag15	0.36383
6ooy_A7M_frag1	3m8p_65B_frag16	0.3569
6ooy_A7M_frag1	3m8p_65B_frag17	0.40914
6ooy_A7M_frag1	3m8p_65B_frag18	0.40521
6ooy_A7M_frag1	3m8p_65B_frag19	0.40914
6ooy_A7M_frag1	3m8p_65B_frag20	0.40326
6ooy_A7M_frag1	3m8p_65B_frag21	0.40521
6ooy_A7M_frag1	3m8p_65B_frag22	0.39
6ooy_A7M_frag1	3m8p_65B_frag23	0.38377
6ooy_A7M_frag1	3m8p_65B_frag24	0.37211
6ooy_A7M_frag1	3m8p_65B_frag25	0.33119
6ooy_A7M_frag1	3m8p_65B_frag26	0.33321
6ooy_A7M_frag1	3m8p_65B_frag27	0.33119
6ooy_A7M_frag1	3m8p_65B_frag28	0.33485
6ooy_A7M_frag1	3m8p_65B_frag29	0.33904
6ooy_A7M_frag1	2ynf_WHU_frag1	0.54261
6ooy_A7M_frag1	2ynf_WHU_frag2	0.53977
6ooy_A7M_frag1	2ynf_WHU_frag3	0.542
6ooy_A7M_frag1	2ynf_WHU_frag4	0.49708
6ooy_A7M_frag1	2ynf_WHU_frag5	0.52316
6ooy_A7M_frag1	2ynf_WHU_frag6	0.49708
6ooy_A7M_frag1	2ynf_WHU_frag7	0.41976
6ooy_A7M_frag1	2ynf_WHU_frag8	0.41976
6ooy_A7M_frag1	2ynf_WHU_frag9	0.39269
6ooy_A7M_frag1	2ynf_WHU_frag10	0.36342
6ooy_A7M_frag1	2ynf_WHU_frag11	0.36342
6ooy_A7M_frag1	2ynf_WHU_frag12	0.35455
6ooy_A7M_frag1	2ynf_WHU_frag13	0.3389
6ooy_A7M_frag1	2ynf_WHU_frag14	0.35455
6ooy_A7M_frag1	2ynf_WHU_frag15	0.33839
6ooy_A7M_frag1	2ynf_WHU_frag16	0.3375
6ooy_A7M_frag1	2ynf_WHU_frag17	0.33092
6ooy_A7M_frag1	2ynf_WHU_frag18	0.33092
6ooy_A7M_frag1	3meg_T27_frag1	0.54487
6ooy_A7M_frag1	3meg_T27_frag2	0.54463
6ooy_A7M_frag1	3meg_T27_frag3	0.54933
6ooy_A7M_frag1	3meg_T27_frag4	0.54945
6ooy_A7M_frag1	3meg_T27_frag5	0.52375
6ooy_A7M_frag1	3meg_T27_frag6	0.52375
6ooy_A7M_frag1	3meg_T27_frag7	0.52671
6ooy_A7M_frag1	3meg_T27_frag8	0.48479
6ooy_A7M_frag1	3meg_T27_frag9	0.52671
6ooy_A7M_frag1	3meg_T27_frag10	0.46873
6ooy_A7M_frag1	3meg_T27_frag11	0.46434
6ooy_A7M_frag1	3meg_T27_frag12	0.39684
6ooy_A7M_frag1	3meg_T27_frag13	0.4481
6ooy_A7M_frag1	3meg_T27_frag14	0.39094
6ooy_A7M_frag1	3meg_T27_frag15	0.39139
6ooy_A7M_frag1	3meg_T27_frag16	0.43319
6ooy_A7M_frag1	3meg_T27_frag17	0.38923
6ooy_A7M_frag1	3meg_T27_frag18	0.3851
6ooy_A7M_frag1	3meg_T27_frag19	0.41861
6ooy_A7M_frag1	3meg_T27_frag20	0.3697
6ooy_A7M_frag1	3meg_T27_frag21	0.38923
6ooy_A7M_frag1	3meg_T27_frag22	0.40611
6ooy_A7M_frag1	3meg_T27_frag23	0.3697
6ooy_A7M_frag1	3meg_T27_frag24	0.39436
6ooy_A7M_frag1	3meg_T27_frag25	0.33135
6ooy_A7M_frag1	3meg_T27_frag26	0.3322
6ooy_A7M_frag1	3meg_T27_frag27	0.33112
6ooy_A7M_frag1	3meg_T27_frag28	0.33294
6ooy_A7M_frag1	1rti_HEF_frag1	0.49554
6ooy_A7M_frag1	1rti_HEF_frag2	0.46912
6ooy_A7M_frag1	1rti_HEF_frag3	0.44155
6ooy_A7M_frag1	1rti_HEF_frag4	0.37375
6ooy_A7M_frag1	1rti_HEF_frag5	0.36661
6ooy_A7M_frag1	1rti_HEF_frag6	0.34666
6ooy_A7M_frag1	1rti_HEF_frag7	0.33926
6ooy_A7M_frag1	1rti_HEF_frag8	0.33119
6ooy_A7M_frag1	3tam_M06_frag1	0.56293
6ooy_A7M_frag1	3tam_M06_frag2	0.56293
6ooy_A7M_frag1	3tam_M06_frag3	0.51249
6ooy_A7M_frag1	3tam_M06_frag4	0.51874
6ooy_A7M_frag1	3tam_M06_frag5	0.51249
6ooy_A7M_frag1	3tam_M06_frag6	0.51874
6ooy_A7M_frag1	3tam_M06_frag7	0.37521
6ooy_A7M_frag1	3tam_M06_frag8	0.39758
6ooy_A7M_frag1	3tam_M06_frag9	0.36002
6ooy_A7M_frag1	3tam_M06_frag10	0.46695
6ooy_A7M_frag1	3tam_M06_frag11	0.37521
6ooy_A7M_frag1	3tam_M06_frag12	0.39758
6ooy_A7M_frag1	3tam_M06_frag13	0.36002
6ooy_A7M_frag1	3tam_M06_frag14	0.33124
6ooy_A7M_frag1	3tam_M06_frag15	0.33092
6ooy_A7M_frag1	3tam_M06_frag16	0.33112
6ooy_A7M_frag1	3tam_M06_frag17	0.34056
6ooy_A7M_frag1	2opq_HBQ_frag1	0.56627
6ooy_A7M_frag1	2opq_HBQ_frag2	0.47343
6ooy_A7M_frag1	2opq_HBQ_frag3	0.34204
6ooy_A7M_frag1	2opq_HBQ_frag4	0.33672
6ooy_A7M_frag1	3qip_NVP_frag1	0.487
6ooy_A7M_frag1	3qip_NVP_frag2	0.46888
6ooy_A7M_frag1	3qip_NVP_frag3	0.34117
6ooy_A7M_frag1	3qip_NVP_frag4	0.33382
6ooy_A7M_frag1	2ops_HBQ_frag1	0.595
6ooy_A7M_frag1	2ops_HBQ_frag2	0.4938
6ooy_A7M_frag1	2ops_HBQ_frag3	0.36063
6ooy_A7M_frag1	2ops_HBQ_frag4	0.33544
6ooy_A7M_frag1	1s1t_UC1_frag1	0.54578
6ooy_A7M_frag1	1s1t_UC1_frag2	0.49393
6ooy_A7M_frag1	1s1t_UC1_frag3	0.46492
6ooy_A7M_frag1	1s1t_UC1_frag4	0.43477
6ooy_A7M_frag1	1s1t_UC1_frag5	0.39796
6ooy_A7M_frag1	1s1t_UC1_frag6	0.41563
6ooy_A7M_frag1	1s1t_UC1_frag7	0.37015
6ooy_A7M_frag1	1s1t_UC1_frag8	0.36849
6ooy_A7M_frag1	1s1t_UC1_frag9	0.34704
6ooy_A7M_frag1	1s1t_UC1_frag10	0.34439
6ooy_A7M_frag1	1lw2_U05_frag1	0.45858
6ooy_A7M_frag1	1lw2_U05_frag2	0.4454
6ooy_A7M_frag1	1lw2_U05_frag3	0.33119
6ooy_A7M_frag1	1lw2_U05_frag4	0.33112
6ooy_A7M_frag1	1lw2_U05_frag5	0.33124
6ooy_A7M_frag1	1s1x_NVP_frag1	0.49193
6ooy_A7M_frag1	1s1x_NVP_frag2	0.47915
6ooy_A7M_frag1	1s1x_NVP_frag3	0.34137
6ooy_A7M_frag1	1s1x_NVP_frag4	0.33987
6ooy_A7M_frag1	2hnz_PC0_frag1	0.53737
6ooy_A7M_frag1	2hnz_PC0_frag2	0.53457
6ooy_A7M_frag1	2hnz_PC0_frag3	0.50487
6ooy_A7M_frag1	2hnz_PC0_frag4	0.48809
6ooy_A7M_frag1	2hnz_PC0_frag5	0.45167
6ooy_A7M_frag1	2hnz_PC0_frag6	0.38969
